,concept,language,word,ID,cc
1043,we,PIEMONTESE_VERCELLESE,nuy,1043,we:11
1044,we,PORTUGUESE,noS,1044,we:12
1045,we,ROMAGNOL_RAVENNATE,now,1045,we:4
1046,we,ROMANIAN,noi,1046,we:5
1047,we,ROMANIAN_2,noy,1047,we:13
1048,we,ROMANIAN_MEGLENO,noy,1048,we:13
1049,we,ROMANSH_GRISHUN,nus,1049,we:14
1050,we,ROMANSH_SURMIRAN,nows,1050,we:4
1051,we,ROMANSH_SURSILVAN,nus,1051,we:14
1052,we,ROMANSH_VALLADER,nus,1052,we:14
1053,we,SARDINIAN,nos,1053,we:4
1054,we,SARDINIAN_CAMPIDANESE,nozu,1054,we:15
1055,we,SARDINIAN_LOGUDARESE,nois,1055,we:4
1056,we,SICILIAN_UnnamedInSource,nuautri,1056,we:2
1057,we,SPANISH,nosotros,1057,we:2
1058,we,TURIA_AROMANIAN,noy,1058,we:13
1059,we,VALENCIAN,nosaltres,1059,we:2
1060,we,VLACH,noi,1060,we:5
1061,fish,ALBANIAN_GHEG,peSk,1061,fish:0
1062,fish,ALBANIAN,peSk,1062,fish:0
1063,fish,ALBANIAN_TOSK,pESk,1063,fish:1
1064,fish,ARAGONESE,peS,1064,fish:2
1065,fish,ARPITAN,p3so,1065,fish:3
1066,fish,ASTURIAN,peSe,1066,fish:4
1067,fish,BALEAR_CATALAN,peiS,1067,fish:5
1068,fish,CATALAN,peS,1068,fish:2
1069,fish,CATALAN_2,peS,1069,fish:2
1070,fish,CORSICAN,pESu,1070,fish:1
1071,fish,DALMATIAN,pias,1071,fish:6
1072,fish,EMILIANO_CARPIGIANO,pEs,1072,fish:7
1073,fish,EMILIANO_FERRARESE,pEs,1073,fish:7
1074,fish,EMILIANO_REGGIANO,pEs,1074,fish:7
1075,fish,FRENCH,paso,1075,fish:8
1076,fish,FRIULIAN,pes,1076,fish:9
1077,fish,GALICIAN,pEiSe,1077,fish:10
1078,fish,GASCON,pES,1078,fish:1
1079,fish,ITALIAN,peSe,1079,fish:4
1080,fish,ITALIAN_GROSSETO_TUSCAN,peSe,1080,fish:4
1081,fish,JUDEO_ESPAGNOL,peSkado,1081,fish:11
1082,fish,LANGUEDOCIEN,peys,1082,fish:9
1083,fish,LIGURIAN_GENOESE,peSu,1083,fish:12
1084,fish,LIGURIAN_RAPALLO,pESu,1084,fish:1
1085,fish,LIGURIAN_STELLA,pESu,1085,fish:1
1086,fish,LOMBARD_BERGAMO,pEs,1086,fish:7
1087,fish,LOMBARD_PLESIO,pEs,1087,fish:7
1088,fish,NEAPOLITAN_CALABRESE,peS3,1088,fish:0
1089,fish,NONES,pes,1089,fish:9
1090,fish,NONES_FASSANO,peS,1090,fish:2
1091,fish,NONES_GARDENESE,p3S,1091,fish:13
1092,fish,OCCITAN_ARANESE,peiS,1092,fish:5
1093,fish,PIEMONTESE_BARBANIA,p3s,1093,fish:3
1094,fish,PIEMONTESE_CARMAGNOLA,pEs,1094,fish:7
1095,fish,PIEMONTESE_LANZO_TORINESE,pES,1095,fish:1
1096,fish,PIEMONTESE_VERCELLESE,pos,1096,fish:14
1097,fish,PORTUGUESE,paiS3,1097,fish:15
1098,fish,ROMAGNOL_RAVENNATE,pEs,1098,fish:7
1099,fish,ROMANIAN,peSte,1099,fish:4
1100,fish,ROMANIAN_2,peSte,1100,fish:4
1101,fish,ROMANIAN_MEGLENO,peaSti,1101,fish:16
1102,fish,ROMANSH_GRISHUN,peS,1102,fish:2
1103,fish,ROMANSH_SURMIRAN,peS,1103,fish:2
1104,fish,ROMANSH_SURSILVAN,pES,1104,fish:1
1105,fish,ROMANSH_VALLADER,peS,1105,fish:2
1106,fish,SARDINIAN,piSe,1106,fish:10
1107,fish,SARDINIAN_CAMPIDANESE,piSi,1107,fish:17
1108,fish,SARDINIAN_LOGUDARESE,piske,1108,fish:18
1109,fish,SICILIAN_UnnamedInSource,peSi,1109,fish:19
1110,fish,SPANISH,peskado,1110,fish:11
1111,fish,VALENCIAN,peiS,1111,fish:5
1112,fish,VLACH,pesku,1112,fish:20
1113,skin,ALBANIAN_GHEG,l3kur3,1113,skin:0
1114,skin,ALBANIAN,l3kur3,1114,skin:0
1115,skin,ALBANIAN_TOSK,l3kur3,1115,skin:0
1116,skin,ARAGONESE,piel,1116,skin:1
1117,skin,ASTURIAN,piel,1117,skin:1
1118,skin,BALEAR_CATALAN,peL,1118,skin:2
1119,skin,CATALAN,peL,1119,skin:2
1120,skin,CATALAN_2,peL,1120,skin:2
1121,skin,CORSICAN,pedi,1121,skin:3
1122,skin,DALMATIAN,pial,1122,skin:4
1123,skin,EMILIANO_CARPIGIANO,pEla,1123,skin:5
1124,skin,EMILIANO_FERRARESE,pel,1124,skin:1
1125,skin,EMILIANO_REGGIANO,pEla,1125,skin:5
1126,skin,FRENCH,po,1126,skin:6
1127,skin,FRIULIAN,pel,1127,skin:1
1128,skin,GALICIAN,pEl,1128,skin:5
1129,skin,GASCON,pEt,1129,skin:7
1130,skin,ITALIAN,pElle,1130,skin:5
1131,skin,ITALIAN_GROSSETO_TUSCAN,pEle,1131,skin:5
1132,skin,JUDEO_ESPAGNOL,kuero,1132,skin:8
1133,skin,LANGUEDOCIEN,pel,1133,skin:1
1134,skin,LIGURIAN_GENOESE,pele,1134,skin:1
1135,skin,LIGURIAN_RAPALLO,pele,1135,skin:1
1136,skin,LIGURIAN_STELLA,pEle,1136,skin:5
1137,skin,LOMBARD_BERGAMO,pEl,1137,skin:5
1138,skin,LOMBARD_PLESIO,pEl,1138,skin:5
1139,skin,NEAPOLITAN_CALABRESE,pEl3,1139,skin:5
1140,skin,NONES,pEl,1140,skin:5
1141,skin,NONES_FASSANO,pel,1141,skin:1
1142,skin,NONES_GARDENESE,pel,1142,skin:1
1143,skin,OCCITAN_ARANESE,pEt,1143,skin:7
1144,skin,PIEMONTESE_BARBANIA,pEl,1144,skin:5
1145,skin,PIEMONTESE_CARMAGNOLA,pEl,1145,skin:5
1146,skin,PIEMONTESE_LANZO_TORINESE,pEl,1146,skin:5
1147,skin,PIEMONTESE_VERCELLESE,pEl,1147,skin:5
1148,skin,PORTUGUESE,pEl3,1148,skin:5
1149,skin,ROMAGNOL_RAVENNATE,pe3la,1149,skin:9
1150,skin,ROMANIAN,pele,1150,skin:1
1151,skin,ROMANIAN_2,pyele,1151,skin:1
1152,skin,ROMANIAN_MEGLENO,koaZ3,1152,skin:10
1153,skin,ROMANSH_GRISHUN,pel,1153,skin:1
1154,skin,ROMANSH_SURMIRAN,pel,1154,skin:1
1155,skin,ROMANSH_SURSILVAN,pal,1155,skin:4
1156,skin,ROMANSH_VALLADER,pel,1156,skin:1
1157,skin,SARDINIAN,pede,1157,skin:11
1158,skin,SARDINIAN_CAMPIDANESE,pEdi,1158,skin:3
1159,skin,SARDINIAN_LOGUDARESE,pede,1159,skin:11
1160,skin,SICILIAN_UnnamedInSource,pedi,1160,skin:3
1161,skin,SPANISH,piel,1161,skin:1
1162,skin,TURIA_AROMANIAN,kali,1162,skin:12
1163,skin,VALENCIAN,peL,1163,skin:2
1164,skin,VLACH,kiali,1164,skin:12
1165,name,ALBANIAN_GHEG,em3n,1165,name:0
1166,name,ALBANIAN,em3r,1166,name:0
1167,name,ALBANIAN_TOSK,Em3r,1167,name:0
1168,name,ARAGONESE,nombre,1168,name:1
1169,name,ARPITAN,no,1169,name:2
1170,name,ASTURIAN,nome,1170,name:1
1171,name,BALEAR_CATALAN,nom,1171,name:1
1172,name,CATALAN,nom,1172,name:1
1173,name,CATALAN_2,nom,1173,name:1
1174,name,CORSICAN,nomu,1174,name:1
1175,name,DALMATIAN,nam,1175,name:3
1176,name,EMILIANO_CARPIGIANO,nom,1176,name:1
1177,name,EMILIANO_FERRARESE,nom,1177,name:1
1178,name,EMILIANO_REGGIANO,nom,1178,name:1
1179,name,FRENCH,no,1179,name:4
1180,name,FRIULIAN,non,1180,name:5
1181,name,GALICIAN,nome,1181,name:1
1182,name,GASCON,num,1182,name:6
1183,name,ITALIAN,nome,1183,name:1
1184,name,ITALIAN_GROSSETO_TUSCAN,nome,1184,name:1
1185,name,JUDEO_ESPAGNOL,nombre,1185,name:1
1186,name,LANGUEDOCIEN,nun,1186,name:7
1187,name,LIGURIAN_GENOESE,nume,1187,name:6
1188,name,LIGURIAN_RAPALLO,nume,1188,name:6
1189,name,LIGURIAN_STELLA,nume,1189,name:6
1190,name,LOMBARD_BERGAMO,nom,1190,name:1
1191,name,LOMBARD_PLESIO,nom,1191,name:1
1192,name,NEAPOLITAN_CALABRESE,nom3,1192,name:1
1193,name,NONES,nom,1193,name:1
1194,name,NONES_FASSANO,inom,1194,name:1
1195,name,NONES_GARDENESE,inwem,1195,name:8
1196,name,OCCITAN_ARANESE,nom,1196,name:1
1197,name,PIEMONTESE_BARBANIA,nom,1197,name:1
1198,name,PIEMONTESE_CARMAGNOLA,nom,1198,name:1
1199,name,PIEMONTESE_LANZO_TORINESE,nom,1199,name:1
1200,name,PIEMONTESE_VERCELLESE,nom,1200,name:1
1201,name,PORTUGUESE,nom3,1201,name:1
1202,name,ROMAGNOL_RAVENNATE,nom,1202,name:1
1203,name,ROMANIAN,nume,1203,name:6
1204,name,ROMANIAN_2,nume,1204,name:6
1205,name,ROMANIAN_MEGLENO,numi,1205,name:6
1206,name,ROMANSH_GRISHUN,num,1206,name:6
1207,name,ROMANSH_SURMIRAN,nom,1207,name:1
1208,name,ROMANSH_SURSILVAN,num,1208,name:6
1209,name,ROMANSH_VALLADER,nom,1209,name:1
1210,name,SARDINIAN,lumene,1210,name:9
1211,name,SARDINIAN_CAMPIDANESE,nomini,1211,name:1
1212,name,SARDINIAN_LOGUDARESE,lumene,1212,name:9
1213,name,SICILIAN_UnnamedInSource,nomi,1213,name:1
1214,name,SPANISH,nombre,1214,name:1
1215,name,VALENCIAN,nom,1215,name:1
1216,name,VLACH,numa,1216,name:6
1217,nose,ALBANIAN_GHEG,hund3,1217,nose:0
1218,nose,ALBANIAN,hund3,1218,nose:0
1219,nose,ALBANIAN_TOSK,hund3,1219,nose:0
1220,nose,ARAGONESE,nari8,1220,nose:1
1221,nose,ARPITAN,na,1221,nose:2
1222,nose,ASTURIAN,nari8es,1222,nose:1
1223,nose,BALEAR_CATALAN,nas,1223,nose:3
1224,nose,CATALAN,nas,1224,nose:3
1225,nose,CATALAN_2,nas,1225,nose:3
1226,nose,CORSICAN,nasu,1226,nose:3
1227,nose,DALMATIAN,nuos,1227,nose:4
1228,nose,EMILIANO_CARPIGIANO,nEz,1228,nose:5
1229,nose,EMILIANO_FERRARESE,nas,1229,nose:3
1230,nose,EMILIANO_REGGIANO,nEs,1230,nose:5
1231,nose,FRENCH,ne,1231,nose:6
1232,nose,FRIULIAN,nas,1232,nose:3
1233,nose,GALICIAN,nari8,1233,nose:1
1234,nose,GASCON,nas,1234,nose:3
1235,nose,ITALIAN,naso,1235,nose:3
1236,nose,ITALIAN_GROSSETO_TUSCAN,naso,1236,nose:3
1237,nose,JUDEO_ESPAGNOL,nariz,1237,nose:1
1238,nose,LANGUEDOCIEN,nas,1238,nose:3
1239,nose,LIGURIAN_GENOESE,nazu,1239,nose:3
1240,nose,LIGURIAN_RAPALLO,nazu,1240,nose:3
1241,nose,LIGURIAN_STELLA,nazu,1241,nose:3
1242,nose,LOMBARD_BERGAMO,nas,1242,nose:3
1243,nose,LOMBARD_PLESIO,nas,1243,nose:3
1244,nose,NEAPOLITAN_CALABRESE,nas3,1244,nose:3
1245,nose,NONES,nas,1245,nose:3
1246,nose,NONES_FASSANO,nEs,1246,nose:5
1247,nose,NONES_GARDENESE,nEs,1247,nose:5
1248,nose,OCCITAN_ARANESE,nas,1248,nose:3
1249,nose,PIEMONTESE_BARBANIA,nas,1249,nose:3
1250,nose,PIEMONTESE_CARMAGNOLA,nas,1250,nose:3
1251,nose,PIEMONTESE_LANZO_TORINESE,nas,1251,nose:3
1252,nose,PIEMONTESE_VERCELLESE,nas,1252,nose:3
1253,nose,PORTUGUESE,nariS,1253,nose:1
1254,nose,ROMAGNOL_RAVENNATE,ne3z,1254,nose:7
1255,nose,ROMANIAN,nas,1255,nose:3
1256,nose,ROMANIAN_2,nas,1256,nose:3
1257,nose,ROMANIAN_MEGLENO,nas,1257,nose:3
1258,nose,ROMANSH_GRISHUN,nas,1258,nose:3
1259,nose,ROMANSH_SURMIRAN,nas,1259,nose:3
1260,nose,ROMANSH_SURSILVAN,nas,1260,nose:3
1261,nose,ROMANSH_VALLADER,nas,1261,nose:3
1262,nose,SARDINIAN,nasu,1262,nose:3
1263,nose,SARDINIAN_CAMPIDANESE,nazu,1263,nose:3
1264,nose,SARDINIAN_LOGUDARESE,nasu,1264,nose:3
1265,nose,SICILIAN_UnnamedInSource,naska,1265,nose:8
1266,nose,SPANISH,naris,1266,nose:1
1267,nose,TURIA_AROMANIAN,nari,1267,nose:1
1268,nose,VALENCIAN,nas,1268,nose:3
1269,tooth,ALBANIAN_GHEG,dhamb,1269,tooth:0
1270,tooth,ALBANIAN,8Emb,1270,tooth:0
1271,tooth,ALBANIAN_TOSK,83mb,1271,tooth:0
1272,tooth,ARAGONESE,dien,1272,tooth:1
1273,tooth,ARPITAN,dE,1273,tooth:2
1274,tooth,ASTURIAN,diente,1274,tooth:3
1275,tooth,BALEAR_CATALAN,dent,1275,tooth:1
1276,tooth,CATALAN,den,1276,tooth:1
1277,tooth,CATALAN_2,den,1277,tooth:1
1278,tooth,CORSICAN,dEnti,1278,tooth:3
1279,tooth,DALMATIAN,diant,1279,tooth:3
1280,tooth,EMILIANO_CARPIGIANO,dEynt,1280,tooth:1
1281,tooth,EMILIANO_FERRARESE,dent,1281,tooth:1
1282,tooth,EMILIANO_REGGIANO,dEynt,1282,tooth:1
1283,tooth,FRENCH,da,1283,tooth:4
1284,tooth,FRIULIAN,dint,1284,tooth:3
1285,tooth,GALICIAN,dEnte,1285,tooth:3
1286,tooth,GASCON,den,1286,tooth:1
1287,tooth,ITALIAN,dante,1287,tooth:3
1288,tooth,ITALIAN_GROSSETO_TUSCAN,dEnte,1288,tooth:3
1289,tooth,JUDEO_ESPAGNOL,dyente,1289,tooth:3
1290,tooth,LANGUEDOCIEN,den,1290,tooth:1
1291,tooth,LIGURIAN_GENOESE,dente,1291,tooth:3
1292,tooth,LIGURIAN_RAPALLO,dEnte,1292,tooth:3
1293,tooth,LIGURIAN_STELLA,dENCu,1293,tooth:1
1294,tooth,LOMBARD_BERGAMO,det,1294,tooth:1
1295,tooth,LOMBARD_PLESIO,denC,1295,tooth:1
1296,tooth,NEAPOLITAN_CALABRESE,dEnte,1296,tooth:3
1297,tooth,NONES,dEn,1297,tooth:1
1298,tooth,NONES_GARDENESE,d3nt,1298,tooth:1
1299,tooth,OCCITAN_ARANESE,den,1299,tooth:1
1300,tooth,PIEMONTESE_BARBANIA,deNt,1300,tooth:1
1301,tooth,PIEMONTESE_CARMAGNOLA,deNt,1301,tooth:1
1302,tooth,PIEMONTESE_LANZO_TORINESE,deNt,1302,tooth:1
1303,tooth,PIEMONTESE_VERCELLESE,deNC,1303,tooth:1
1304,tooth,PORTUGUESE,det3,1304,tooth:1
1305,tooth,ROMAGNOL_RAVENNATE,dent,1305,tooth:1
1306,tooth,ROMANIAN,dinte,1306,tooth:3
1307,tooth,ROMANIAN_2,dinte,1307,tooth:3
1308,tooth,ROMANIAN_MEGLENO,dinti,1308,tooth:3
1309,tooth,ROMANSH_GRISHUN,dEnt,1309,tooth:1
1310,tooth,ROMANSH_SURMIRAN,daynt,1310,tooth:1
1311,tooth,ROMANSH_SURSILVAN,dEnt,1311,tooth:1
1312,tooth,ROMANSH_VALLADER,daynt,1312,tooth:1
1313,tooth,SARDINIAN,dente,1313,tooth:3
1314,tooth,SARDINIAN_CAMPIDANESE,dEnti,1314,tooth:3
1315,tooth,SARDINIAN_LOGUDARESE,dente,1315,tooth:3
1316,tooth,SICILIAN_UnnamedInSource,denti,1316,tooth:3
1317,tooth,SPANISH,diente,1317,tooth:3
1318,tooth,TURIA_AROMANIAN,dini,1318,tooth:3
1319,tooth,VALENCIAN,dent,1319,tooth:1
1320,tooth,VLACH,dinti,1320,tooth:3
1321,sun,ALBANIAN_GHEG,dieL,1321,sun:0
1322,sun,ALBANIAN,dyell,1322,sun:1
1323,sun,ALBANIAN_TOSK,diEL,1323,sun:0
1324,sun,ARAGONESE,sol,1324,sun:2
1325,sun,ARPITAN,solEL,1325,sun:3
1326,sun,ASTURIAN,sol,1326,sun:2
1327,sun,BALEAR_CATALAN,sol,1327,sun:2
1328,sun,CATALAN,sol,1328,sun:2
1329,sun,CATALAN_2,sol,1329,sun:2
1330,sun,CORSICAN,soli,1330,sun:2
1331,sun,DALMATIAN,saul,1331,sun:4
1332,sun,EMILIANO_CARPIGIANO,sol,1332,sun:2
1333,sun,EMILIANO_FERRARESE,sol,1333,sun:2
1334,sun,EMILIANO_REGGIANO,sowl,1334,sun:2
1335,sun,FRENCH,sole,1335,sun:2
1336,sun,FRIULIAN,soreli,1336,sun:2
1337,sun,GALICIAN,sol,1337,sun:2
1338,sun,GASCON,sureL,1338,sun:3
1339,sun,ITALIAN,sole,1339,sun:2
1340,sun,ITALIAN_GROSSETO_TUSCAN,sole,1340,sun:2
1341,sun,JUDEO_ESPAGNOL,sol,1341,sun:2
1342,sun,LANGUEDOCIEN,sulel,1342,sun:3
1343,sun,LIGURIAN_GENOESE,su,1343,sun:5
1344,sun,LIGURIAN_RAPALLO,su,1344,sun:5
1345,sun,LIGURIAN_STELLA,su,1345,sun:5
1346,sun,LOMBARD_BERGAMO,sul,1346,sun:4
1347,sun,LOMBARD_PLESIO,suu,1347,sun:6
1348,sun,NEAPOLITAN_CALABRESE,sol3,1348,sun:2
1349,sun,NONES,sol,1349,sun:2
1350,sun,NONES_FASSANO,soreye,1350,sun:7
1351,sun,NONES_GARDENESE,sur3dl,1351,sun:8
1352,sun,OCCITAN_ARANESE,su,1352,sun:5
1353,sun,PIEMONTESE_BARBANIA,sul,1353,sun:4
1354,sun,PIEMONTESE_CARMAGNOLA,sul,1354,sun:4
1355,sun,PIEMONTESE_LANZO_TORINESE,sul,1355,sun:4
1356,sun,PIEMONTESE_VERCELLESE,sul,1356,sun:4
1357,sun,PORTUGUESE,sol,1357,sun:2
1358,sun,ROMAGNOL_RAVENNATE,sowl,1358,sun:2
1359,sun,ROMANIAN,soare,1359,sun:9
1360,sun,ROMANIAN_2,soare,1360,sun:9
1361,sun,ROMANIAN_MEGLENO,soari,1361,sun:9
1362,sun,ROMANSH_GRISHUN,suleL,1362,sun:3
1363,sun,ROMANSH_SURMIRAN,suLeL,1363,sun:3
1364,sun,ROMANSH_SURSILVAN,sulEL,1364,sun:3
1365,sun,ROMANSH_VALLADER,sulay,1365,sun:10
1366,sun,SARDINIAN,sole,1366,sun:2
1367,sun,SARDINIAN_CAMPIDANESE,soli,1367,sun:2
1368,sun,SARDINIAN_LOGUDARESE,sole,1368,sun:2
1369,sun,SICILIAN_UnnamedInSource,suli,1369,sun:4
1370,sun,SPANISH,sol,1370,sun:2
1371,sun,VALENCIAN,sol,1371,sun:2
1372,sun,VLACH,suari,1372,sun:9
1373,tongue,ALBANIAN_GHEG,guh3,1373,tongue:0
1374,tongue,ALBANIAN,Tuh3,1374,tongue:0
1375,tongue,ALBANIAN_TOSK,Tuh3,1375,tongue:0
1376,tongue,ARAGONESE,lueNga,1376,tongue:1
1377,tongue,ARPITAN,lEwa,1377,tongue:1
1378,tongue,ASTURIAN,paladar,1378,tongue:2
1379,tongue,BALEAR_CATALAN,Leg3,1379,tongue:3
1380,tongue,CATALAN,LeNg3,1380,tongue:3
1381,tongue,CATALAN_2,Leg3,1381,tongue:3
1382,tongue,CORSICAN,liNgua,1382,tongue:1
1383,tongue,DALMATIAN,laNga,1383,tongue:1
1384,tongue,EMILIANO_CARPIGIANO,lENgva,1384,tongue:1
1385,tongue,EMILIANO_FERRARESE,lENgwa,1385,tongue:1
1386,tongue,EMILIANO_REGGIANO,lENgwa,1386,tongue:1
1387,tongue,FRENCH,lag,1387,tongue:1
1388,tongue,FRIULIAN,leNgE,1388,tongue:1
1389,tongue,GALICIAN,liNga,1389,tongue:1
1390,tongue,GASCON,leNo,1390,tongue:4
1391,tongue,ITALIAN,liNgwa,1391,tongue:1
1392,tongue,ITALIAN_GROSSETO_TUSCAN,lingwa,1392,tongue:1
1393,tongue,JUDEO_ESPAGNOL,lingua,1393,tongue:1
1394,tongue,LANGUEDOCIEN,leNo,1394,tongue:4
1395,tongue,LIGURIAN_GENOESE,liNgwa,1395,tongue:1
1396,tongue,LIGURIAN_RAPALLO,liNgwa,1396,tongue:1
1397,tongue,LIGURIAN_STELLA,lENgwa,1397,tongue:1
1398,tongue,LOMBARD_BERGAMO,lEngwa,1398,tongue:1
1399,tongue,LOMBARD_PLESIO,lengwa,1399,tongue:1
1400,tongue,NEAPOLITAN_CALABRESE,lengw3,1400,tongue:1
1401,tongue,NONES,lENa,1401,tongue:1
1402,tongue,NONES_GARDENESE,l3Nga,1402,tongue:1
1403,tongue,OCCITAN_ARANESE,leNuo,1403,tongue:4
1404,tongue,PIEMONTESE_BARBANIA,lENga,1404,tongue:1
1405,tongue,PIEMONTESE_CARMAGNOLA,leNga,1405,tongue:1
1406,tongue,PIEMONTESE_LANZO_TORINESE,lENga,1406,tongue:1
1407,tongue,PIEMONTESE_VERCELLESE,leNgwa,1407,tongue:1
1408,tongue,PORTUGUESE,ligua,1408,tongue:1
1409,tongue,ROMAGNOL_RAVENNATE,lengva,1409,tongue:1
1410,tongue,ROMANIAN,limb3,1410,tongue:5
1411,tongue,ROMANIAN_2,limb3,1411,tongue:5
1412,tongue,ROMANIAN_MEGLENO,limbe,1412,tongue:5
1413,tongue,ROMANSH_GRISHUN,lyewNg3,1413,tongue:3
1414,tongue,ROMANSH_SURMIRAN,LaNg3,1414,tongue:3
1415,tongue,ROMANSH_SURSILVAN,lEuNga,1415,tongue:1
1416,tongue,ROMANSH_VALLADER,lew3,1416,tongue:1
1417,tongue,SARDINIAN,limba,1417,tongue:5
1418,tongue,SARDINIAN_CAMPIDANESE,limba,1418,tongue:5
1419,tongue,SARDINIAN_LOGUDARESE,limba,1419,tongue:5
1420,tongue,SICILIAN_UnnamedInSource,liNa,1420,tongue:1
1421,tongue,SPANISH,lenga,1421,tongue:1
1422,tongue,TURIA_AROMANIAN,lima,1422,tongue:5
1423,tongue,VALENCIAN,Lega,1423,tongue:3
1424,tongue,VLACH,limba,1424,tongue:5
1425,drink,ALBANIAN_GHEG,gerb,1425,drink:0
1426,drink,ALBANIAN,pirye,1426,drink:1
1427,drink,ALBANIAN_TOSK,pi,1427,drink:2
1428,drink,ARAGONESE,beber,1428,drink:3
1429,drink,ARPITAN,bEa,1429,drink:4
1430,drink,ASTURIAN,beber,1430,drink:3
1431,drink,BALEAR_CATALAN,bEur3,1431,drink:5
1432,drink,CATALAN,bEur3,1432,drink:5
1433,drink,CATALAN_2,bEur3,1433,drink:5
1434,drink,CORSICAN,biy,1434,drink:6
1435,drink,DALMATIAN,bar,1435,drink:4
1436,drink,EMILIANO_CARPIGIANO,bEvEr,1436,drink:3
1437,drink,EMILIANO_FERRARESE,bEar,1437,drink:4
1438,drink,EMILIANO_REGGIANO,bEvEr,1438,drink:3
1439,drink,FRENCH,ba,1439,drink:7
1440,drink,FRIULIAN,bevi,1440,drink:8
1441,drink,GALICIAN,beber,1441,drink:3
1442,drink,GASCON,beore,1442,drink:9
1443,drink,ITALIAN,bere,1443,drink:9
1444,drink,ITALIAN_GROSSETO_TUSCAN,bE,1444,drink:10
1445,drink,JUDEO_ESPAGNOL,bever,1445,drink:3
1446,drink,LANGUEDOCIEN,bewre,1446,drink:9
1447,drink,LIGURIAN_GENOESE,bEyve,1447,drink:11
1448,drink,LIGURIAN_RAPALLO,bEye,1448,drink:11
1449,drink,LIGURIAN_STELLA,bEyve,1449,drink:11
1450,drink,LOMBARD_BERGAMO,bif,1450,drink:6
1451,drink,LOMBARD_PLESIO,bef,1451,drink:12
1452,drink,NEAPOLITAN_CALABRESE,vEb3r3,1452,drink:13
1453,drink,NONES,triNar,1453,drink:14
1454,drink,NONES_FASSANO,beyver,1454,drink:3
1455,drink,NONES_GARDENESE,bev3r,1455,drink:3
1456,drink,OCCITAN_ARANESE,bEbe,1456,drink:11
1457,drink,PIEMONTESE_BARBANIA,bEyve,1457,drink:11
1458,drink,PIEMONTESE_CARMAGNOLA,bEyve,1458,drink:11
1459,drink,PIEMONTESE_LANZO_TORINESE,bEyve,1459,drink:11
1460,drink,PIEMONTESE_VERCELLESE,bevi,1460,drink:8
1461,drink,PORTUGUESE,b3b,1461,drink:15
1462,drink,ROMAGNOL_RAVENNATE,be,1462,drink:16
1463,drink,ROMANIAN,bea,1463,drink:17
1464,drink,ROMANIAN_2,bea,1464,drink:17
1465,drink,ROMANIAN_MEGLENO,beaw,1465,drink:17
1466,drink,ROMANSH_GRISHUN,bayv3r,1466,drink:3
1467,drink,ROMANSH_SURMIRAN,bev3r,1467,drink:3
1468,drink,ROMANSH_SURSILVAN,beibEr,1468,drink:3
1469,drink,ROMANSH_VALLADER,bayv3r,1469,drink:3
1470,drink,SARDINIAN,biere,1470,drink:9
1471,drink,SARDINIAN_CAMPIDANESE,bufay,1471,drink:18
1472,drink,SARDINIAN_LOGUDARESE,bufare,1472,drink:18
1473,drink,SICILIAN_UnnamedInSource,biviri,1473,drink:19
1474,drink,SPANISH,bebe,1474,drink:3
1475,drink,VALENCIAN,bEure,1475,drink:5
1476,drink,VLACH,abea,1476,drink:17
1477,see,ALBANIAN_GHEG,Sof,1477,see:0
1478,see,ALBANIAN,Soh,1478,see:0
1479,see,ALBANIAN_TOSK,Soh,1479,see:0
1480,see,ARAGONESE,beyer,1480,see:1
1481,see,ARPITAN,vEa,1481,see:2
1482,see,ASTURIAN,ver,1482,see:3
1483,see,BALEAR_CATALAN,vEur3,1483,see:4
1484,see,CATALAN,bEur3,1484,see:4
1485,see,CATALAN_2,bEur3,1485,see:4
1486,see,CORSICAN,vEnd,1486,see:5
1487,see,DALMATIAN,vedar,1487,see:6
1488,see,EMILIANO_CARPIGIANO,vEder,1488,see:6
1489,see,EMILIANO_FERRARESE,vEdar,1489,see:6
1490,see,EMILIANO_REGGIANO,vEder,1490,see:6
1491,see,FRENCH,va,1491,see:7
1492,see,FRIULIAN,viodi,1492,see:8
1493,see,GALICIAN,ber,1493,see:1
1494,see,GASCON,beze,1494,see:1
1495,see,ITALIAN,ved,1495,see:9
1496,see,ITALIAN_GROSSETO_TUSCAN,vedere,1496,see:6
1497,see,JUDEO_ESPAGNOL,ver,1497,see:3
1498,see,LANGUEDOCIEN,beyre,1498,see:1
1499,see,LIGURIAN_GENOESE,vede,1499,see:9
1500,see,LIGURIAN_RAPALLO,vede,1500,see:9
1501,see,LIGURIAN_STELLA,vyEy,1501,see:10
1502,see,LOMBARD_BERGAMO,Et,1502,see:11
1503,see,LOMBARD_PLESIO,vedE,1503,see:9
1504,see,NEAPOLITAN_CALABRESE,v3rE,1504,see:12
1505,see,NONES,vedEr,1505,see:6
1506,see,NONES_FASSANO,veder,1506,see:6
1507,see,NONES_GARDENESE,ud3y,1507,see:13
1508,see,OCCITAN_ARANESE,be8e,1508,see:1
1509,see,PIEMONTESE_BARBANIA,v3de,1509,see:9
1510,see,PIEMONTESE_CARMAGNOLA,v3de,1510,see:9
1511,see,PIEMONTESE_LANZO_TORINESE,v3di,1511,see:9
1512,see,PIEMONTESE_VERCELLESE,vogi,1512,see:14
1513,see,PORTUGUESE,ver,1513,see:3
1514,see,ROMAGNOL_RAVENNATE,vde,1514,see:9
1515,see,ROMANIAN,vedea,1515,see:9
